http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/23/1/anigif_enhanced-9955-1400821969-2.gif,666429.098325
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr05/23/1/anigif_enhanced-30135-1400824790-20.gif,1469275.35096
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr05/23/2/anigif_enhanced-740-1400825298-3.gif,1066015.87189
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr07/23/2/anigif_enhanced-11500-1400825799-2.gif,1301998.96197
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr08/23/2/anigif_enhanced-28251-1400825974-1.gif,993691.410041
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr04/27/22/anigif_enhanced-24724-1401242496-5.gif,1216906.52232
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr05/23/15/anigif_enhanced-17907-1400874305-18.gif,602759.552727
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr04/23/17/anigif_enhanced-10654-1400879143-9.gif,737187.963209
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr06/23/17/anigif_enhanced-30678-1400879489-5.gif,784737.821277
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/27/22/anigif_enhanced-6958-1401243203-1.gif,0
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr04/27/22/anigif_enhanced-17997-1401244570-11.gif,657553.90258
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr05/27/22/anigif_enhanced-29198-1401244709-10.gif,814377.852506
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr04/27/22/anigif_enhanced-15805-1401244927-5.gif,1704503.99125
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr03/27/22/anigif_enhanced-19706-1401245670-7.gif,439171.844743
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/27/23/anigif_enhanced-7516-1401246569-11.gif,1582574.29989
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr04/23/17/anigif_enhanced-10852-1400879611-14.gif,1424161.27975
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr03/27/23/anigif_enhanced-18669-1401247982-22.gif,1292198.42548
http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr05/27/23/anigif_enhanced-29837-1401248238-11.gif,1690939.79759
http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/3/16/anigif_enhanced-buzz-2868-1378239376-0.gif,1459996.09817
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/22/14/anigif_enhanced-buzz-5894-1382465734-9.gif,350163.28149
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr03/22/14/anigif_enhanced-buzz-31072-1382465813-4.gif,354695.006812
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr03/22/14/anigif_enhanced-buzz-32202-1382465987-4.gif,361992.71627
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/22/14/anigif_enhanced-buzz-14283-1382466003-8.gif,364754.067654
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/22/14/anigif_enhanced-buzz-5315-1382466028-10.gif,363845.120051
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr03/22/14/anigif_enhanced-buzz-31125-1382466060-6.gif,354505.612602
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/22/14/anigif_enhanced-buzz-21959-1382466074-10.gif,352445.051703
http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/22/14/anigif_enhanced-buzz-19499-1382466087-9.gif,1161209.63397
http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr08/17/6/anigif_enhanced-26828-1392637615-1.gif,988945.692647
http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr03/17/9/anigif_enhanced-23494-1392646344-12.gif,921961.561403
http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr04/17/9/anigif_enhanced-18041-1392647031-7.gif,366266.633469
http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr06/17/8/anigif_enhanced-29327-1392642333-9.gif,901190.79223
http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr04/17/8/anigif_enhanced-18259-1392645396-9.gif,616692.269402
http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr06/17/8/anigif_enhanced-17212-1392645341-33.gif,620059.269526
http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr04/17/8/anigif_enhanced-18098-1392645460-16.gif,710705.486678
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/24/3/anigif_enhanced-4010-1398323586-7.gif,1235100.15431
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/24/3/anigif_enhanced-27227-1398324180-1.gif,840048.594158
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr03/25/15/anigif_enhanced-32497-1398454243-24.gif,1104259.28508
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr03/25/15/anigif_enhanced-32447-1398454577-28.gif,374848.620117
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr08/25/18/anigif_enhanced-29531-1398466620-17.gif,340993.644219
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/25/16/anigif_enhanced-12638-1398456477-3.gif,637332.920096
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr03/24/3/anigif_enhanced-13991-1398324786-1.gif,1002850.15946
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr02/25/18/anigif_enhanced-23532-1398464884-12.gif,1044625.39643
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr04/25/18/anigif_enhanced-9225-1398465879-13.gif,1304105.92933
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr05/25/18/anigif_enhanced-11887-1398465937-5.gif,1172156.07285
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/25/18/anigif_enhanced-20385-1398464301-15.gif,239472.125158
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr02/25/18/anigif_enhanced-23582-1398464196-26.gif,1952926.40803
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/25/18/anigif_enhanced-24928-1398463829-11.gif,1155496.85492
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr03/25/18/anigif_enhanced-6521-1398464591-7.gif,1316759.04423
http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr02/25/18/anigif_enhanced-10729-1398466747-1.gif,383974.76367
